ID, VALUE_EN, VALUE_RU, VALUE_UK
"132169","","","24"
"132170","","","26"
"132171","","","БМ1"
"132172","","","Сєркова Академіка вул./Ульянова"
"132173","","","19"
"132174","","","Сєрова Валентина вул."
"132175","","","28"
"132176","","","30"
"132177","","","30А"
"132178","","","30Б"
"132179","","","32"
"132180","","","34"
"132181","","","36"
"132182","","","3"
"132183","","","Сєченова вул."
"132184","","","4"
"132185","","","5"
"132186","","","6"
"132187","","","7"
"132188","","","7А"
"132189","","","8"
"132190","","","9"
"132191","","","10"
"132192","","","4"
"132193","","","Сільська вул."
"132194","","","6"
"132195","","","8"
"132196","","","10"
"132197","","","12"
"132198","","","14"
"132199","","","1"
"132200","","","Сільськогосподарський пров."
"132201","","","2"
"132202","","","4"
"132203","","","4А"
"132204","","","3/2"
"132205","","","Сімферопольська вул."
"132206","","","4"
"132207","","","5/1"
"132208","","","6"
"132209","","","7/2"
"132210","","","8"
"132211","","","9"
"132212","","","10"
"132213","","","11"
"132214","","","11/1"
"132215","","","13"
"132216","","","13А"
"132217","","","17/2"
"132218","","","19"
"132219","","","19/1"
"132220","","","21/9"
"132221","","","2"
"132222","","","Сірка Івана вул."
"132223","","","3"
"132224","","","4А/1"
"132225","","","4А/2"
"132226","","","4А/3"
"132227","","","4А/4"
"132228","","","5"
"132229","","","7"
"132230","","","8"
"132231","","","9"
"132232","","","11"
"132233","","","13"
"132234","","","15"
"132235","","","17/26"
"132236","","","19/29"
"132237","","","21"
"132238","","","1/25"
"132239","","","Січневий пров."
"132240","","","7"
"132241","","","9"
"132242","","","1"
"132243","","","Сабурова Олександра вул."
"132244","","","1А"
"132245","","","2"
"132246","","","2А"
"132247","","","2Б"
"132248","","","3"
"132249","","","3А"
"132250","","","3Б"
"132251","","","4"
"132252","","","5"
"132253","","","5А"
"132254","","","6"
"132255","","","8"
"132256","","","8А"
"132257","","","9/61"
"132258","","","11"
"132259","","","11А"
"132260","","","11Б"
"132261","","","13"
"132262","","","14"
"132263","","","15"
"132264","","","16"
"132265","","","16А"
"132266","","","16Б"
"132267","","","17"
"132268","","","17А"
"132269","","","18"
"132270","","","19"
"132271","","","19А"
"132272","","","19Б"
"132273","","","20"
"132274","","","20А"
"132275","","","1"
"132276","","","Саврасова вул."
"132277","","","2"
"132278","","","3"
"132279","","","4"
"132280","","","5"
"132281","","","6"
"132282","","","7"
"132283","","","8"
"132284","","","9"
"132285","","","10"
"132286","","","11"
"132287","","","13"
"132288","","","14"
"132289","","","15"
"132290","","","16"
"132291","","","18"
"132292","","","19"
"132293","","","20"
"132294","","","21"
"132295","","","22"
"132296","","","24"
"132297","","","24А"
"132298","","","16"
"132299","","","Сагайдака Степана вул."
"132300","","","55"
"132301","","","55А"
"132302","","","57"
"132303","","","57А"
"132304","","","60"
"132305","","","71"
"132306","","","71А"
"132307","","","73"
"132308","","","75"
"132309","","","75А"
"132310","","","75Б"
"132311","","","77"
"132312","","","77В"
"132313","","","79А"
"132314","","","84"
"132315","","","94"
"132316","","","96"
"132317","","","96А"
"132318","","","98"
"132319","","","98А"
"132320","","","100"
"132321","","","100А"
"132322","","","100Б"
"132323","","","101"
"132324","","","101А"
"132325","","","102"
"132326","","","104"
"132327","","","106"
"132328","","","108"
"132329","","","109"
"132330","","","109А"
"132331","","","110"
"132332","","","110А"
"132333","","","112"
"132334","","","112А"
"132335","","","113"
"132336","","","114"
"132337","","","114А"
"132338","","","115"
"132339","","","1"
"132340","","","Сагайдачного Петра вул."
"132341","","","2"
"132342","","","3"
"132343","","","4"
"132344","","","6"
"132345","","","6А"
"132346","","","8"
"132347","","","8/10"
"132348","","","10"
"132349","","","12"
"132350","","","14/6"
"132351","","","14В"
"132352","","","15"
"132353","","","16/15"
"132354","","","16Б"
"132355","","","17"
"132356","","","18"
"132357","","","19"
"132358","","","20/2"
"132359","","","21"
"132360","","","22"
"132361","","","23/4"
"132362","","","23А"
"132363","","","24"
"132364","","","25"
"132365","","","25/3"
"132366","","","25А"
"132367","","","25Б"
"132368","","","25В"
"132369","","","25Г"
"132370","","","25Д"
"132371","","","25Е"
"132372","","","27"
"132373","","","27А"
"132374","","","29/1"
"132375","","","29/3"
"132376","","","29А"
"132377","","","29Б"
"132378","","","31"
"132379","","","33"
"132380","","","35"
"132381","","","37"
"132382","","","37А"
"132383","","","39"
"132384","","","41"
"132385","","","1А"
"132386","","","Садова вул. (Бортничі)"
"132387","","","2"
"132388","","","3"
"132389","","","5"
"132390","","","7"
"132391","","","8"
"132392","","","11"
"132393","","","15"
"132394","","","17"
"132395","","","18"
"132396","","","19"
"132397","","","20"
"132398","","","21"
"132399","","","23"
"132400","","","25"
"132401","","","26"
"132402","","","29"
"132403","","","30"
"132404","","","31"
"132405","","","32"
"132406","","","33"
"132407","","","36"
"132408","","","37"
"132409","","","38"
"132410","","","39"
"132411","","","40"
"132412","","","41"
"132413","","","43"
"132414","","","45"
"132415","","","47"
"132416","","","1"
"132417","","","Садова вул. (Жуляни)"
"132418","","","2"
"132419","","","3"
"132420","","","3А"
"132421","","","4"
"132422","","","5"
"132423","","","6"
"132424","","","7"
"132425","","","8"
"132426","","","9"
"132427","","","10"
"132428","","","11"
"132429","","","13"
"132430","","","14"
"132431","","","15"
"132432","","","16"
"132433","","","17"
"132434","","","18"
"132435","","","18В"
"132436","","","19"
"132437","","","20"
"132438","","","21"
"132439","","","22"
"132440","","","23"
"132441","","","23А"
"132442","","","24"
"132443","","","25"
"132444","","","26"
"132445","","","27"
"132446","","","28"
"132447","","","29"
"132448","","","30"
"132449","","","31"
"132450","","","32"
"132451","","","33"
"132452","","","34"
"132453","","","36"
"132454","","","40"
"132455","","","42"
"132456","","","44"
"132457","","","46"
"132458","","","48"
"132459","","","50"
"132460","","","52"
"132461","","","54"
"132462","","","56"
"132463","","","58"
"132464","","","60"
"132465","","","62"
"132466","","","64"
"132467","","","66"
"132468","","","68"
"132469","","","Садова вул. (Петр.Борщагівка)"
"132470","","","1"
"132471","","","Садова вул. (Русанівські Сади)"
"132472","","","5"
"132473","","","Садова вул. (Софіїв.Борщагівка)"
"132474","","","12А"
"132475","","","16"
"132476","","","17"
"132477","","","40"
"132478","","","40А"
"132479","","","40Б"
"132480","","","48А"
"132481","","","57"
"132482","","","75"
"132483","","","105"
"132484","","","1"
"132485","","","Садова вул. (Троєщина)"
"132486","","","2"
"132487","","","2А"
"132488","","","3"
"132489","","","4"
"132490","","","5"
"132491","","","6"
"132492","","","7"
"132493","","","8"
"132494","","","9"
"132495","","","10"
"132496","","","10А"
"132497","","","11"
"132498","","","12"
"132499","","","12А"
"132500","","","13"
"132501","","","13А"
"132502","","","14"
"132503","","","14А"
"132504","","","15"
"132505","","","16"
"132506","","","18"
"132507","","","19"
"132508","","","21"
"132509","","","21А"
"132510","","","23А"
"132511","","","25"
"132512","","","1/14"
"132513","","","Садова вул. (Центр)"
"132514","","","2/12"
"132515","","","3"
"132516","","","3А"
"132517","","","4"
"132518","","","90/92"
"132519","","","Садова вул.(Осокорки)"
"132520","","","1"
"132521","","","Садовий 1-Й пров."
"132522","","","2"
"132523","","","3"
"132524","","","5"
"132525","","","7"
"132526","","","9"
"132527","","","11"
"132528","","","3"
"132529","","","Садовий 2-Й пров."
"132530","","","4"
"132531","","","2"
"132532","","","Садовий 3-Й пров."
"132533","","","4"
"132534","","","6"
"132535","","","10"
"132536","","","1"
"132537","","","Садовий пров."
"132538","","","2"
"132539","","","3"
"132540","","","4"
"132541","","","5"
"132542","","","6"
"132543","","","7"
"132544","","","8"
"132545","","","9"
"132546","","","10"
"132547","","","11"
"132548","","","12"
"132549","","","13"
"132550","","","14"
"132551","","","15"
"132552","","","15А"
"132553","","","16"
"132554","","","16А"
"132555","","","18"
"132556","","","20"
"132557","","","22"
"132558","","","24"
"132559","","","26"
"132560","","","1"
"132561","","","Садовського Миколи вул."
"132562","","","6/8"
"132563","","","8"
"132564","","","8А"
"132565","","","9"
"132566","","","10"
"132567","","","11"
"132568","","","12"
"132569","","","20"
"132570","","","3А"
"132571","","","Садовського Миколи пров."
"132572","","","5"
"132573","","","5А"
"132574","","","7"
"132575","","","9"
"132576","","","13"
"132577","","","1"
"132578","","","Сажина вул."
"132579","","","3"
"132580","","","4"
"132581","","","5"
"132582","","","6"
"132583","","","7"
"132584","","","8/12"
"132585","","","9"
"132586","","","10"
"132587","","","11"
"132588","","","11Б"
"132589","","","12"
"132590","","","13"
"132591","","","1"
"132592","","","Саксаганського вул."
"132593","","","1Г"
"132594","","","2/34"
"132595","","","3"
"132596","","","3А"
"132597","","","4"
"132598","","","4Б"
"132599","","","5"
"132600","","","6"
"132601","","","7"
"132602","","","8"
"132603","","","9"
"132604","","","12"
"132605","","","12А"
"132606","","","12Б"
"132607","","","13/42"
"132608","","","14"
"132609","","","15"
"132610","","","20"
"132611","","","22"
"132612","","","22Б"
"132613","","","22В"
"132614","","","23/50"
"132615","","","24"
"132616","","","25"
"132617","","","25Б"
"132618","","","26"
"132619","","","27"
"132620","","","27Б"
"132621","","","28"
"132622","","","29"
"132623","","","30"
"132624","","","30Б"
"132625","","","30В"
"132626","","","31"
"132627","","","32"
"132628","","","33"
"132629","","","34"
"132630","","","35"
"132631","","","36"
"132632","","","36А"
"132633","","","36Б"
"132634","","","36В"
"132635","","","36Д"
"132636","","","37"
"132637","","","37Д"
"132638","","","38"
"132639","","","38Б"
"132640","","","39А"
"132641","","","39Б"
"132642","","","40"
"132643","","","40/85А"
"132644","","","41"
"132645","","","41А"
"132646","","","41В"
"132647","","","42"
"132648","","","42/80"
"132649","","","43"
"132650","","","43Б"
"132651","","","44"
"132652","","","44Б"
"132653","","","44В"
"132654","","","44Г"
"132655","","","44Е"
"132656","","","45"
"132657","","","45А"
"132658","","","46"
"132659","","","48"
"132660","","","50"
"132661","","","51"
"132662","","","52"
"132663","","","52А"
"132664","","","53/80"
"132665","","","54/56"
"132666","","","55"
"132667","","","57"
"132668","","","57А"
"132669","","","57Б"
"132670","","","58"
"132671","","","59Б"
"132672","","","60"
"132673","","","60А"
"132674","","","60Б"
"132675","","","61/17"
"132676","","","62"
"132677","","","63/28"
"132678","","","64"
"132679","","","64А"
"132680","","","65"
"132681","","","66"
"132682","","","66Б"
"132683","","","67"
"132684","","","67А"
"132685","","","67Б"
"132686","","","68/21"
"132687","","","69"
"132688","","","70/16"
"132689","","","70А"
"132690","","","70Б"
"132691","","","72"
"132692","","","72Б"
"132693","","","73"
"132694","","","73А"
"132695","","","74"
"132696","","","74Б"
"132697","","","75"
"132698","","","76"
"132699","","","76Б"
"132700","","","77"
"132701","","","78"
"132702","","","78А"
"132703","","","78Б"
"132704","","","79"
"132705","","","80"
"132706","","","81"
"132707","","","82"
"132708","","","83"
"132709","","","83А"
"132710","","","84"
"132711","","","84/86"
"132712","","","85"
"132713","","","87"
"132714","","","88"
"132715","","","89"
"132716","","","89А"
"132717","","","89Б"
"132718","","","90"
"132719","","","91"
"132720","","","92"
"132721","","","92/94"
"132722","","","93"
"132723","","","93Б"
"132724","","","95"
"132725","","","95Б"
"132726","","","96"
"132727","","","97"
"132728","","","97Б"
"132729","","","98"
"132730","","","99"
"132731","","","100"
"132732","","","101"
"132733","","","102"
"132734","","","102Б"
"132735","","","103"
"132736","","","104"
"132737","","","104А"
"132738","","","105"
"132739","","","106"
"132740","","","107"
"132741","","","107Б"
"132742","","","108"
"132743","","","109"
"132744","","","109/20"
"132745","","","110"
"132746","","","110В"
"132747","","","111"
"132748","","","111А"
"132749","","","112"
"132750","","","112А"
"132751","","","112Б"
"132752","","","113А"
"132753","","","114-120/33"
"132754","","","115"
"132755","","","115А"
"132756","","","115В"
"132757","","","117"
"132758","","","118"
"132759","","","119"
"132760","","","120"
"132761","","","120Б"
"132762","","","121"
"132763","","","123"
"132764","","","125"
"132765","","","127"
"132766","","","127В"
"132767","","","129"
"132768","","","129А"
"132769","","","129Б"
"132770","","","129В"
"132771","","","131А"
"132772","","","131Б"
"132773","","","133"
"132774","","","133А"
"132775","","","133Б"
"132776","","","139"
"132777","","","141"
"132778","","","143"
"132779","","","145"
"132780","","","145А"
"132781","","","147/5"
"132782","","","Салтикова-Щедріна вул."
"132783","","","1"
"132784","","","Салютна вул."
"132785","","","1А"
"132786","","","1Б"
"132787","","","2"
"132788","","","2А"
"132789","","","2Б"
"132790","","","2В"
"132791","","","3"
"132792","","","4"
"132793","","","4А"
"132794","","","5"
"132795","","","5А"
"132796","","","6"
"132797","","","8"
"132798","","","9"
"132799","","","10"
"132800","","","11"
"132801","","","11А"
"132802","","","12/62"
